-77;82;133;-92;-27;38;0;35;-23;-7;-8;-6;-24;-14;71;-0;-53;-16;-3;32;0;27;-16;-18;-13;-1;-15;-8;1
145;1;-15;-10;-20;-1;0;16;-28;-12;-29;-18;-4;-19;5;29;-19;-22;-8;29;0;21;-16;-5;-10;-12;-7;-3;1
35;-26;97;-39;-10;9;0;31;-17;-10;-6;-26;-5;-27;31;25;-50;-24;-4;19;0;16;-1;-2;-6;-12;-1;-17;1
112;119;-53;-50;-11;18;0;5;-12;-21;-20;-29;-18;-30;17;2;-5;-9;-9;35;0;23;-12;-7;-18;-9;-4;-6;1
-67;97;164;-94;-1;-16;0;10;-1;-24;-9;-23;-2;-19;76;16;-49;-25;-19;52;0;29;-20;-16;-3;-16;-7;-11;1
29;111;-2;-30;-30;17;0;32;-17;-28;-13;-15;-26;-22;38;-7;-22;-28;-1;42;0;23;-14;-4;-14;-11;-19;-5;1
-124;132;139;-41;-1;10;0;9;-23;-12;-27;-9;-24;-15;92;-5;-51;-24;-13;59;0;25;-9;-2;-16;-17;-18;-19;1
-40;84;140;-80;-4;3;0;6;-10;-22;-14;-3;-22;-26;62;6;-53;0;-19;38;0;25;-14;-8;-9;-1;-17;-16;1
-23;103;48;-78;-13;6;0;40;-11;0;-16;-13;-25;-13;54;-5;-35;-20;-16;42;0;24;-19;-13;-9;-5;-19;-6;1
-141;89;82;-6;-10;27;0;15;-8;-8;-12;-2;-16;-2;90;-13;-48;-23;-8;36;0;20;-17;-10;-10;-13;-18;-10;1
50;88;-2;-37;-21;23;0;49;-22;-24;-29;-20;-24;-25;34;6;-19;-30;-9;41;0;29;-18;-14;-11;-16;-1;-6;1
23;81;21;-16;-15;-5;0;4;-24;-22;-17;-23;-2;-1;38;-3;-30;-25;0;44;0;21;-3;-18;-6;-20;-11;-14;1
-66;97;120;-65;-19;-7;0;20;-6;-6;-2;-21;-18;-17;67;-8;-53;-14;-1;27;0;19;-14;-15;-2;-13;-6;-1;1
37;15;55;-16;-13;-13;0;39;-23;-3;-13;-25;-27;-7;36;21;-37;-24;-17;57;0;25;-17;-17;-6;-13;-15;-14;1
106;14;35;-15;-19;6;0;12;-27;-21;-27;-5;-23;-29;18;28;-31;-19;-14;30;0;23;-11;-8;-3;-4;-17;-6;1
-34;64;90;-59;0;31;0;15;-18;-6;-25;-6;-22;-23;53;-5;-50;-4;-6;16;0;21;-18;0;-8;-7;-2;-16;1
-95;169;24;-26;-15;8;0;44;-29;-23;-12;-11;-27;-1;79;-25;-30;-27;-14;50;0;26;-5;-18;-15;-13;-13;-16;1
47;10;50;-40;-9;29;0;13;-7;-5;-22;-25;-26;-10;29;14;-41;-6;-19;46;0;17;-4;-12;-14;-18;-18;-6;1
183;-10;-4;-95;-8;-10;0;39;-15;-28;-21;-3;-12;-8;-1;41;-20;-17;-17;23;0;21;-6;-6;-2;-8;-6;-14;1
6;-16;93;-5;-19;39;0;8;-24;-20;-25;-6;-7;-19;40;21;-49;-21;-9;20;0;17;-6;-2;-13;-10;-15;-1;1
-6;66;-9;-24;-9;33;0;26;-5;-20;-12;-28;-9;0;41;-11;-27;-16;-8;41;0;18;-2;-18;-12;-19;-15;-11;1
96;-15;2;-21;-2;2;0;28;-30;0;-8;-20;-22;-6;17;31;-23;-29;-17;37;0;24;-17;-13;-18;-10;0;-12;1
114;52;0;-70;-1;35;0;6;-24;-27;-29;-3;-23;-22;15;18;-21;-12;-10;32;0;27;-10;-19;-3;-19;-1;-11;1
161;-16;20;-95;-27;18;0;11;-15;-14;-15;-3;-5;-13;1;36;-29;-12;-11;25;0;20;-5;-14;-4;-11;-14;-6;1
-27;75;74;-22;-20;24;0;5;-30;-8;-17;-14;-25;-9;56;5;-40;-29;-15;29;0;22;-4;-14;-8;-1;-17;-10;1
16;190;-18;-85;-20;-10;0;36;-5;-9;-19;-23;-18;-26;48;-15;-12;-27;-13;37;0;24;-18;-6;-6;-2;-13;-6;1
17;69;80;-80;-2;12;0;2;-23;-30;-1;-24;-6;-6;44;13;-39;-13;-19;60;0;30;-15;-18;-19;-19;-12;-12;1
142;-5;17;-72;-6;-4;0;25;-12;-20;-28;-12;-9;-9;9;37;-25;-19;-18;44;0;26;-6;-18;-9;-4;-14;-20;1
61;-15;99;-60;-30;37;0;12;-16;-27;-19;-19;-12;-4;28;33;-45;-20;-12;28;0;26;-14;-20;-2;-7;-10;-9;1
-73;115;131;-97;-8;5;0;18;-28;-9;-11;-20;-9;-3;70;-11;-55;0;-5;43;0;22;-13;-15;-6;-17;-17;-6;1
-31;112;-7;-22;-16;3;0;27;-1;0;-10;-11;-17;-24;48;-31;-32;-3;-4;17;0;10;-4;0;-6;-7;-16;-10;1
18;127;6;-55;-7;-1;0;26;-29;-5;-21;-18;-16;-19;42;-9;-23;-26;-3;44;0;25;-10;-6;-19;-3;-14;-18;1
-21;-40;168;-35;-14;15;0;33;-5;-24;-27;-5;-12;-21;52;40;-58;-21;-14;41;0;23;-11;-14;-11;-9;-20;-3;1
-66;96;50;-8;-13;25;0;15;-3;-15;-21;-23;-12;-19;68;-7;-37;-26;-19;42;0;21;-6;-10;-17;-10;-13;-14;1
112;-4;71;-63;-16;-18;0;34;-21;-6;-18;-28;-5;-29;14;27;-43;-8;-1;39;0;22;-6;-14;-4;-9;-7;-20;1
-54;33;112;-3;-1;-10;0;30;-21;-4;-26;-18;-27;-3;61;6;-55;-9;-14;41;0;17;-11;-1;-15;-13;-11;-10;1
129;-55;106;-73;-25;10;0;10;-11;-20;-12;-27;-20;-2;14;58;-43;-26;-18;39;0;26;-17;-15;-12;-9;-4;-5;1
44;3;7;-12;-1;-15;0;48;-16;-1;-25;-7;-5;-18;26;9;-32;-18;-6;27;0;18;-11;-8;-3;-4;-16;-16;1
77;84;-24;-82;-24;26;0;9;-5;-1;-2;-24;-12;-17;22;-2;-18;-13;-7;16;0;19;-9;-17;-7;-7;-1;-7;1
47;53;28;-39;-27;11;0;26;-12;-30;-29;-7;-11;-6;28;-1;-36;-9;-1;34;0;18;-5;-6;-18;-11;-16;-6;1
128;77;-2;-74;-17;3;0;31;-27;-23;-17;-26;-23;-20;16;18;-18;-8;-11;54;0;30;-15;-16;-19;-7;-8;-14;1
100;70;-27;-51;-1;-5;0;5;-25;-7;-13;-28;-10;-1;18;13;-12;-29;-4;55;0;25;-13;-12;-11;-13;-17;-19;1
-31;-62;106;-4;-9;36;0;27;-12;-4;-9;-25;-5;-2;47;26;-56;-12;-15;26;0;14;-1;-3;-17;-14;-7;-16;1
-88;143;51;-78;-19;34;0;14;-2;-11;-14;-4;-17;-3;73;-24;-39;-22;-7;21;0;19;-8;-7;-13;-11;-3;-12;1
-194;177;120;-59;-5;9;0;41;-20;-5;-7;-25;-14;-3;119;-19;-50;-29;-17;40;0;24;-8;-10;-15;-8;-5;-19;1
-12;161;60;-93;-27;-5;0;13;-18;-25;-16;-15;-9;-5;56;-11;-34;-26;-2;34;0;24;-3;-16;-7;-5;-9;-15;1
85;-83;128;-45;-10;13;0;9;-19;-19;-17;-12;-13;-9;19;47;-55;-8;-18;13;0;15;-4;-2;-4;-5;-13;-4;1
-14;17;132;-70;-20;48;0;9;-15;-17;-10;-1;-26;-24;51;24;-51;-21;-19;26;0;23;-13;-2;-14;0;-19;-5;1
-125;52;165;-3;-14;-11;0;32;-11;-2;-30;-11;-2;-25;90;15;-58;-23;-17;53;0;22;-3;-14;-16;-17;-8;-18;1
-127;56;122;-49;-7;41;0;50;-6;-18;-5;-16;-23;-8;84;-3;-57;-8;-15;32;0;20;-9;-5;-17;-7;-15;-12;1
-62;153;72;-68;-5;-9;0;10;-26;0;-9;-30;-8;-10;69;-17;-40;-28;-5;37;0;19;-15;-2;-2;-19;-14;0;1
102;-6;-29;-24;-7;22;0;49;-22;-17;-18;-3;-15;-28;14;27;-14;-27;-16;26;0;27;-12;-18;-1;-1;-11;-20;1
286;-45;-21;-86;-20;-18;0;15;-27;-29;-7;-13;-15;-3;-20;66;-14;-4;-4;59;0;28;-14;-13;-17;-13;-14;-19;1
39;-51;69;-50;-3;22;0;45;-9;-4;-11;-28;-6;-9;26;25;-47;-18;-7;32;0;16;-3;-10;-20;-15;-12;0;1
-88;143;26;-38;-18;23;0;33;-5;-6;-26;-20;-8;-11;73;-27;-35;-17;-16;16;0;16;-6;-10;-2;-4;-11;-9;1
89;32;40;-85;-9;-6;0;35;-17;-24;-9;-20;-19;-1;21;16;-35;-9;-17;17;0;18;-1;-18;-6;-7;0;-2;1
205;5;-61;-27;-7;8;0;7;-30;0;-21;-23;-16;-29;-10;30;-7;-6;-3;27;0;17;-13;-2;-8;-13;-11;-3;1
9;76;17;-65;-25;32;0;45;-20;-11;-14;-4;-18;-19;39;-10;-34;-4;-14;17;0;17;-11;0;-12;-13;-7;-3;1
33;-35;185;-43;-23;-14;0;30;-26;-11;-27;-17;-23;-14;40;49;-56;-23;-11;59;0;22;-1;-1;-19;-15;-14;-16;1
92;-66;115;-91;-3;17;0;33;-15;-19;-21;-15;-3;-16;19;50;-48;-23;-16;26;0;22;-5;-3;-4;-11;-6;-19;1
116;89;-29;-97;-14;36;0;21;-27;-29;0;-22;-28;-8;14;6;-14;-3;-11;25;0;24;-11;-14;-11;-9;-4;-7;1
-59;56;122;-43;-12;-2;0;45;0;-12;-7;-18;-29;-30;66;8;-52;-24;-11;55;0;21;-7;-6;-12;-14;-20;-11;1
-109;44;122;-24;-23;22;0;49;-7;-17;-2;-21;-8;-17;78;1;-57;-14;-11;19;0;19;-5;-20;-3;-9;-5;-8;1
25;50;159;-96;-27;-14;0;12;-12;-20;-16;-29;-4;-13;47;28;-51;-11;-17;58;0;26;-17;-1;-9;-11;-19;-15;1
-76;137;54;-9;-29;25;0;37;-23;-28;-29;-16;-23;-13;71;-20;-40;-14;-8;18;0;25;-17;-14;-3;-1;0;-16;1
171;-59;26;-32;-23;24;0;20;-11;-29;-20;-19;-15;-25;-1;48;-30;-20;-7;32;0;24;-7;-15;-7;-14;0;-18;1
-94;52;127;-31;-15;34;0;29;-8;-18;-5;-24;-8;-29;73;2;-55;-21;-4;39;0;20;-3;-8;-7;-17;-14;-19;1
13;131;-21;-89;-8;-1;0;49;-5;-11;-15;-4;-20;-15;40;-21;-22;0;-15;23;0;20;-14;-12;-13;-8;-5;-1;1
170;-46;-7;-23;-27;38;0;30;-26;-21;-29;-23;-28;-1;-3;40;-24;-15;-11;12;0;19;-6;-10;-1;-3;-3;-15;1
28;33;64;-29;-15;-13;0;12;-9;-27;-5;-4;-14;-16;39;19;-37;-28;-15;27;0;26;-20;-10;-12;-1;-1;-14;1
26;13;-6;-22;-2;31;0;33;-13;-6;-2;-13;-14;-23;31;5;-28;-12;-17;21;0;17;-11;-3;-5;-5;-16;-17;1
210;5;33;-94;-12;-11;0;4;-23;-24;0;-30;-14;-30;-4;45;-29;-1;-7;40;0;23;-11;-9;-13;-5;-15;0;1
155;-75;74;-20;-18;10;0;17;-27;-5;-29;-19;-26;-28;3;52;-42;-21;-3;44;0;19;-3;-5;-9;-17;-15;-10;1
-35;-12;138;-81;-13;39;0;12;-4;-12;-5;-10;-4;-5;53;23;-55;-28;-4;19;0;19;-6;-13;-5;-15;-7;-4;1
-31;82;-2;-30;-11;29;0;42;-20;-22;-27;-5;-1;-2;46;-24;-34;0;-2;12;0;17;-12;-4;-13;-8;-9;-7;1
32;-64;141;-3;-2;10;0;19;-25;-29;-12;-26;-6;-25;36;48;-53;-18;-15;52;0;27;-7;-19;-17;-6;-19;-14;1
77;-2;63;-23;-23;-11;0;42;-30;-29;-18;-9;-16;-15;22;21;-43;-13;-7;39;0;19;0;-2;-19;-9;-16;-11;1
97;23;-11;-51;-18;-6;0;44;-4;-16;-12;-26;-9;-6;19;23;-18;-27;-18;52;0;26;-19;-18;-10;-15;-11;-9;1
300;-32;-85;-78;-3;4;0;10;-22;-7;-11;-28;-7;-21;-21;75;14;-28;-15;44;0;27;-16;-15;0;-7;-19;-12;1
135;-13;41;-44;-14;12;0;5;-22;-29;-24;-7;-24;-9;10;39;-31;-30;-12;28;0;20;-1;-4;-3;-20;-4;-9;1
42;155;-67;-61;-6;16;0;11;-7;-21;-6;-16;-3;-30;33;-17;-2;-19;-8;18;0;20;-7;-1;-12;-7;-1;-18;1
82;4;24;-61;0;-12;0;27;-9;-8;-23;-2;-7;-11;20;20;-32;-18;-14;25;0;19;-10;-3;-11;-1;-10;-18;1
-137;72;98;-21;-8;25;0;39;-3;-27;-6;-6;-16;-2;88;-7;-52;-19;-15;31;0;18;-17;-2;-8;-14;-20;-3;1
4;100;18;-88;-7;17;0;44;-11;-8;-4;-15;-25;-20;46;-1;-26;-30;-17;45;0;24;-10;-5;-19;-18;-5;-12;1
7;74;106;-75;-14;-6;0;6;-2;-24;-14;-29;-11;-9;46;4;-50;-1;-16;42;0;17;-1;-9;-9;-14;-18;-4;1
35;76;101;-93;-22;18;0;2;-27;-14;-8;-29;-3;-26;41;14;-42;-21;-10;34;0;22;-4;-3;-16;-11;-11;-3;1
-26;142;25;-69;-27;11;0;26;-4;-3;-5;-8;-28;-28;55;-18;-30;-26;-1;33;0;22;-1;-18;-13;-5;-5;-19;1
149;20;16;-59;-15;13;0;18;-16;-25;-10;-29;-28;-25;5;24;-29;-8;-3;25;0;19;0;-12;-13;-2;-5;-10;1
106;17;39;-88;-4;-1;0;27;-19;-1;-18;-26;-21;-4;16;23;-33;-22;-3;34;0;22;-3;-18;-9;-4;-7;-16;1
138;2;67;-93;-14;-19;0;19;-24;-27;-6;-15;-10;-9;12;39;-36;-10;-12;52;0;28;-12;-20;-14;-18;-3;-12;1
263;39;-90;-95;-1;-19;0;22;-18;-29;-8;-1;-29;-15;-15;47;12;-11;-9;27;0;23;-19;0;-5;-12;-1;-9;1
-65;13;141;-60;-18;35;0;32;-20;-7;-20;-14;-4;-4;65;20;-54;-27;-9;41;0;24;-6;-17;-17;-12;-16;-7;1
-24;39;53;-46;-9;18;0;33;-24;-4;-17;-6;-2;-8;45;-9;-47;-1;-7;17;0;14;-6;-3;-9;-7;-19;-7;1
-14;-7;161;-29;-24;33;0;11;-26;-21;-13;-11;-28;-20;53;36;-54;-27;-15;32;0;24;-8;-6;-7;-4;-16;-13;1
-61;75;114;-37;-4;3;0;45;-28;-12;-26;-5;-28;-27;64;-4;-54;-9;-4;37;0;22;-7;-11;-12;-14;-9;-7;1
86;-8;92;-43;-2;-9;0;15;-26;-26;-27;-4;-30;-10;25;38;-41;-18;-13;47;0;29;-18;-13;-15;-7;-7;-13;1
27;56;7;-33;-14;40;0;32;-1;-18;-20;-23;-22;-27;31;-8;-33;-7;-2;24;0;18;-9;-7;-16;-7;-7;-12;1
33;-9;34;-16;-24;35;0;40;-7;-25;-21;-4;-23;-11;27;7;-42;-6;-4;2;0;17;-15;-11;-5;-7;0;-2;1
104;5;8;-58;-1;28;0;13;-24;-16;-25;-8;-11;-11;13;23;-26;-26;-8;2;0;20;-6;-12;-1;-2;-2;-7;1
-58;68;97;-7;-15;-3;0;16;-21;-22;-11;-17;-21;0;61;-7;-53;-10;-7;9;0;14;-8;-10;0;-4;-8;0;1
6;84;0;-74;0;21;0;36;-3;-8;-28;-8;-8;-15;40;-9;-27;-11;-14;28;0;21;-11;-11;-15;-4;-13;-10;1
122;22;28;-97;-29;-2;0;35;-25;-1;-9;-16;0;-21;13;24;-31;-11;-12;35;0;23;-8;-16;-15;-17;0;-7;1
116;70;-16;-93;-23;-15;0;15;-2;-7;-10;-16;-3;-9;17;17;-14;-27;-14;36;0;22;-16;-9;-13;-9;-10;-2;1
67;73;41;-66;-17;11;0;15;-21;-10;-13;-28;-27;-18;30;11;-32;-22;-13;20;0;18;-3;-6;-2;-1;-8;-10;1
9;43;-22;-20;-15;14;0;42;-16;-3;-3;-7;-14;-7;35;-7;-25;-13;-11;10;0;16;-15;-4;-18;-2;-4;-4;1
70;19;68;-64;-8;-6;0;13;-29;-13;-10;-8;-18;-8;27;24;-39;-14;-16;43;0;25;-17;-12;-1;-9;-19;-15;1
43;15;85;-28;-16;-4;0;34;-11;-19;-26;-20;-19;-27;32;15;-48;-12;-8;21;0;15;-2;-3;-2;-6;-10;-8;1
-91;113;79;-68;-1;21;0;47;-14;-29;-7;-30;-11;-2;72;-22;-50;-1;-9;27;0;20;-6;-19;-11;-7;-11;-6;1
-2;171;-52;-30;-20;2;0;27;-29;-22;-1;-16;-12;-11;46;-28;-9;-16;-6;37;0;21;-18;-3;-18;-10;-18;-2;1
160;-22;-1;-64;-22;5;0;45;-14;-27;-6;-9;-25;-14;-0;34;-24;-29;-1;14;0;18;-8;-4;-3;-11;-4;-2;1
2;145;-44;-18;-12;-7;0;45;-14;-1;-25;-16;-25;-24;43;-24;-13;-20;0;35;0;21;-11;-13;-9;-13;0;-16;1
39;39;5;-37;-10;18;0;43;-12;-5;-14;-17;-21;-24;31;6;-28;-19;-13;42;0;22;-16;-10;-19;-8;-18;-3;1
125;-24;53;-92;-18;23;0;21;-27;-7;-25;-4;-10;-9;7;28;-41;-7;-6;6;0;17;-9;-3;-3;-9;-5;-3;1
84;2;2;-73;-24;34;0;46;-11;-4;-20;-3;-21;-9;16;14;-30;-3;-19;19;0;18;-5;-5;-18;-5;-7;-10;1
59;-33;135;-50;-21;4;0;10;-9;-15;-14;-17;-11;-28;29;38;-53;-12;-11;45;0;22;-9;-2;-17;-4;-19;-18;1
-38;136;78;-87;-22;1;0;44;-15;-10;-20;-28;-18;-12;64;-8;-40;-14;-18;44;0;26;-15;-7;-15;-1;-11;-16;1
74;-6;81;-98;-20;0;0;46;-12;-11;-9;-15;-12;-12;22;24;-45;-25;-3;31;0;17;-3;-3;-3;-18;-15;-4;1
8;59;41;-67;-12;32;0;10;-13;-5;-3;-22;-20;-4;39;-7;-41;-2;-11;19;0;15;-6;-11;-9;-7;-15;-1;1
54;19;152;-70;-24;-16;0;6;-7;-23;-27;-29;0;-21;39;41;-48;-26;-19;45;0;23;-13;-4;-2;-9;-19;-1;1
36;47;55;-37;-9;32;0;6;-20;-14;-20;-14;-29;-27;34;7;-39;-15;-2;26;0;24;-11;-16;-7;-11;-1;-12;1
406;-90;-49;-99;-26;-4;0;19;-17;-24;-26;-7;-29;-24;-31;114;3;-13;-19;43;0;27;-14;-11;-7;-6;-13;-2;1
66;13;41;-7;-19;-18;0;24;-23;-8;-2;-17;-22;-23;26;19;-36;-22;-7;45;0;21;-2;-16;-13;-2;-19;-16;1
85;-35;68;-42;-24;4;0;10;-5;0;-19;-16;-7;-14;20;34;-43;-8;-20;26;0;23;-18;-17;-6;-2;-5;-14;1
204;-34;18;-99;-5;7;0;4;-28;-7;-23;-5;-14;-8;-4;57;-21;-30;-10;37;0;26;-5;-13;-18;-1;-14;-12;1
-6;157;1;-65;-15;-18;0;46;-17;-30;-6;-29;0;-11;52;-13;-20;-29;-9;56;0;28;-15;-9;-19;-10;-12;-16;1
-123;116;128;-46;-1;-2;0;38;-23;-29;-9;-3;-16;-19;87;-11;-54;-12;-9;40;0;23;-7;-18;-12;-13;-15;-3;1
38;52;60;-82;-27;26;0;19;-10;-28;-11;-19;-1;-11;34;7;-40;-7;-10;40;0;25;-15;-18;-16;-17;-9;-2;1
18;8;103;-52;-10;-9;0;49;-24;-2;-23;-23;-8;-20;37;11;-54;-3;-4;20;0;19;-4;-16;-3;-2;-7;-12;1
128;45;-65;-44;-21;-6;0;34;-10;-23;-7;-2;-2;-20;9;16;-3;-17;-15;38;0;23;-11;-8;-20;-16;-1;-17;1
264;-34;-30;-92;-18;32;0;5;-27;-8;-16;-27;-10;-23;-17;59;-11;-2;-13;45;0;27;-18;-9;-16;-8;-16;-12;1
162;24;-27;-73;-24;-13;0;28;-5;-14;-14;-1;-12;-23;2;29;-13;-25;-2;53;0;25;-15;-6;-18;-10;-19;-15;1
-40;110;129;-92;-15;-7;0;29;-2;-28;-8;-27;-10;-27;63;-1;-51;-13;-14;23;0;17;-3;-1;-2;-11;-3;-8;1
208;-36;10;-57;-12;11;0;33;-26;-23;-20;-30;-20;-27;-7;49;-25;-13;-11;27;0;20;0;-1;-14;-6;0;-17;1
-120;67;139;-7;-4;23;0;16;-27;-22;-22;-15;-9;-8;85;3;-55;-27;-5;21;0;22;-19;-8;-1;-13;-9;-2;1
117;93;-58;-34;-22;-7;0;10;-14;-25;-24;-15;-1;-12;14;6;-4;-12;-9;38;0;24;-11;-16;-7;-17;-1;-18;1
68;88;-23;-38;-10;-7;0;46;-20;-19;-29;-10;-18;-22;25;-3;-19;-6;-9;39;0;25;-20;-5;-3;-8;-13;-19;1
-30;8;126;-48;-19;12;0;31;-1;-22;-28;0;-18;-3;54;19;-54;-16;-14;34;0;23;-13;-19;-8;-5;-17;-5;1
99;131;-50;-59;-25;9;0;29;-11;-23;-21;-30;-25;-14;21;-1;-5;-25;-5;39;0;19;-3;-8;-16;-10;-12;-1;1
113;87;-75;-48;-18;31;0;4;-24;-7;-23;-17;-14;-1;12;2;-1;-7;-10;31;0;21;-11;-14;-16;-15;-7;-5;1
8;113;9;-52;-25;-10;0;36;-19;-11;-1;-13;-21;-9;44;-11;-28;-8;-13;54;0;25;-17;-14;-14;-19;-7;-18;1
89;50;38;-85;-23;24;0;26;-26;-12;-21;-20;-17;-16;20;11;-34;-13;-2;36;0;21;-9;-7;-10;-10;-20;-5;1
25;22;88;-60;-8;24;0;23;-14;-28;-20;-24;-16;-5;38;18;-44;-25;-4;51;0;25;-15;-11;-12;-18;-17;-8;1
24;-23;78;-37;-21;32;0;36;-24;-7;-7;-6;-23;-18;32;18;-48;-13;-3;18;0;21;-14;-15;-1;-2;-16;-10;1
12;65;71;-75;0;4;0;7;-9;-5;-26;-5;-11;-22;41;1;-43;-6;-6;34;0;24;-18;-14;-4;-17;-5;-12;1
131;-47;-19;-33;-17;23;0;49;-1;-21;-19;-16;-16;-10;4;32;-23;-14;-14;29;0;21;-17;-10;-12;-5;-16;-5;1
-65;43;142;-18;-3;-2;0;29;-28;-29;-24;-5;-17;-13;67;8;-58;-1;-20;24;0;19;-2;-4;-15;-3;-7;-14;1
-50;45;99;-29;-6;0;0;35;-18;-16;-21;-4;-1;-27;60;8;-48;-26;-8;27;0;24;-13;-13;-9;-10;-4;-10;1
-45;108;94;-98;-12;3;0;40;-7;-20;-22;-15;-12;-6;59;-14;-50;-11;-2;23;0;16;-2;-4;-18;-14;-1;-2;1
73;75;22;-91;-8;16;0;23;-6;-29;-26;-6;-14;-22;28;12;-26;-20;-17;37;0;24;-9;-15;-4;-15;-13;-4;1
-33;-9;110;-13;-17;32;0;30;-8;0;-24;-27;-12;-22;53;22;-51;-25;-14;25;0;20;-18;-10;-5;-4;-15;-1;1
-32;80;52;-16;-28;-1;0;43;-11;-18;-29;-7;-8;-20;53;-12;-44;-4;-9;42;0;19;-1;-16;-7;-15;-17;-15;1
168;-56;46;-36;-22;-3;0;10;-9;-30;-4;-16;-22;-18;-1;45;-37;-16;-1;32;0;21;-15;-8;-18;-14;-1;-2;1
-90;154;103;-96;-6;22;0;45;-28;-27;-17;-10;-11;-28;78;-17;-46;-21;-7;19;0;23;-9;-1;-17;-6;-3;-2;1
8;-14;159;-59;-22;17;0;24;-13;-6;-16;-24;-19;-23;42;27;-59;-11;-2;20;0;21;-2;-16;-5;0;-2;-20;1
111;62;-25;-92;-19;17;0;17;-5;-3;-4;-9;-20;-24;10;1;-21;-3;-2;16;0;16;-3;-5;-7;-3;-11;-15;1
-58;91;141;-96;-22;5;0;42;-19;-25;-20;0;-28;0;71;11;-49;-29;-19;23;0;24;-16;-2;0;-4;-10;-6;1
-54;26;165;-43;-21;22;0;19;-24;-25;-27;-10;-15;-1;63;20;-57;-29;-2;19;0;20;-3;-14;-4;-14;-3;-3;1
-3;89;48;-94;-3;31;0;25;-3;-22;-15;-26;-15;-7;45;-8;-38;-15;-6;27;0;20;-12;-4;-2;-10;-13;-14;1
-3;75;74;-72;-3;-11;0;32;-22;-13;-5;-24;-16;-6;47;2;-42;-21;-8;33;0;21;-13;-16;-2;-18;-5;-1;1
195;-61;-34;-35;-11;8;0;19;-7;-29;-5;-10;-5;-18;-9;50;-13;-29;-11;12;0;19;0;-16;-15;-1;-2;-5;1
13;110;7;-5;-28;-10;0;42;-28;-23;-22;-26;-13;-11;47;0;-22;-28;-18;50;0;27;-20;-6;-20;-9;-6;-11;1
-61;96;111;-21;-9;-4;0;16;-29;-16;-23;-9;-23;-19;68;-4;-51;-7;-15;31;0;20;-13;-10;0;-10;-15;-2;1
84;73;4;-78;-30;-17;0;45;-29;-5;-2;-11;-19;-10;22;4;-26;-9;-10;26;0;21;-6;-10;-10;-4;-3;-17;1
31;72;94;-95;-1;2;0;8;-11;-29;-10;-14;-14;-24;40;14;-40;-24;-2;42;0;28;-17;-5;-13;-7;-10;-17;1
38;-13;24;-6;-19;25;0;35;-22;-12;-7;-8;-25;-8;27;11;-38;-7;-11;20;0;19;-18;-4;-15;-10;-1;-13;1
-66;158;-22;-50;-2;16;0;33;-18;-5;-6;-4;-14;-16;64;-33;-21;-16;-14;12;0;17;-6;-3;-13;-5;-1;-16;1
213;31;-84;-43;-16;0;0;4;-10;-28;-20;-18;-4;-12;-11;28;3;-5;-1;24;0;21;-7;-18;-7;-3;-8;-14;1
129;-32;103;-76;-3;8;0;4;-10;-7;-29;-21;-29;-26;10;37;-49;-5;-2;29;0;17;-3;-1;-12;-5;-12;-7;1
172;-7;17;-80;-21;20;0;23;-14;-15;-12;-26;-17;-30;-1;31;-30;-5;-6;33;0;18;-7;-8;-11;-20;-6;-1;1
63;4;22;-88;-11;22;0;21;-3;-1;-1;-4;-12;-9;22;14;-34;-15;-13;25;0;17;-1;-10;-1;-18;-8;-18;1
207;-72;12;-51;-9;-8;0;15;-26;-25;-11;-18;-4;-1;-8;60;-24;-22;-15;29;0;24;-15;-6;-7;-6;-5;-19;1
6;61;29;-24;-2;13;0;4;-6;-11;-24;-6;-29;-7;44;5;-31;-24;-14;39;0;26;-19;-18;-14;-5;-8;-13;1
35;41;20;-4;-22;-2;0;37;-3;-15;-12;-20;-24;-27;34;7;-31;-30;-7;24;0;18;-4;-18;-8;-5;-6;-1;1
108;-47;95;-90;-5;41;0;37;-22;-21;-26;-24;-28;-10;11;33;-51;0;-8;12;0;17;-6;-4;-6;-2;-12;-3;1
171;-53;55;-77;-18;-14;0;35;-21;-8;-6;-17;-23;-15;1;47;-39;-4;-20;50;0;18;-1;-1;-19;-16;-14;-13;1
-60;114;109;-80;-16;25;0;19;-3;-4;-9;-28;-29;-27;67;-10;-50;-4;-11;44;0;23;-8;-20;-8;-4;-18;-13;1
62;125;-33;-44;-14;-15;0;18;-21;-26;-5;-13;-20;-8;29;-11;-16;-7;-17;19;0;14;0;-2;-18;-4;-8;0;1
14;20;41;-29;-19;18;0;30;-20;-21;-9;-16;-4;-2;38;8;-39;-18;-14;25;0;19;-9;-14;-2;-9;-19;-4;1
149;20;-24;-55;-8;5;0;1;-1;-10;-10;-13;-21;-25;4;26;-15;-29;-3;45;0;19;-4;-5;-9;-18;-18;-12;1
-154;183;-7;-31;-20;40;0;48;-9;-3;-27;-2;-5;-7;92;-47;-29;-18;-1;13;0;20;-14;-17;-8;-8;-7;-1;1
-18;149;-34;-29;-22;30;0;28;-4;-19;-29;-14;-7;-26;51;-23;-16;-14;-17;37;0;21;-11;-7;-20;-10;-15;-4;1
94;58;12;-80;-20;-2;0;10;-6;-12;-11;-20;-6;-10;20;9;-28;-1;-15;54;0;22;-9;-13;-10;-18;-16;-20;1
153;72;-10;-94;-3;-14;0;8;-15;-6;-24;-8;-18;-29;12;30;-10;-29;-7;61;0;31;-18;-17;-19;-18;-6;-6;1
